CdStationMesureEauxSurface;LbStationMesureEauxSurface;DtAnaTemp;HrAnaTemp;CdParametre;LbLongParamètre;CdFractionAnalysee;LbFractionAnalysee;RsAneTemp;CdUniteMesure;SymUniteMesure;CdStatutAnaTemp;MnemoStatutAna;CdQualAna;LbQualAna;INTProd;NomProducteur;INTGest;NomGest
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;9.8540000915527308;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;9.7559995651245099;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;9.6079998016357404;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;9.4600000381469709;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;9.2620000839233398;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;9.0399999618530291;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;8.8409996032714808;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;8.6680002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;8.4940004348754901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;8.3190002441406197;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;8.0950002670288104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;7.8949999809265101;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;7.5939998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;7.3179998397827104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;7.0910000801086399;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;7.0149998664856001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;7.1420001983642596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;7.4689998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;8.0200004577636701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;8.7170000076293892;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;9.3610000610351598;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;9.9029998779296893;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;10.2959995269775;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;10.5159997940063;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;10.5159997940063;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;10.369000434875501;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;10.2220001220703;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;10.0509996414185;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;9.8290004730224592;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;9.6079998016357404;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;9.3859996795654297;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;9.1630001068115199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;8.9650001525878906;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;8.7419996261596697;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;8.5430002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;8.2950000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;8.0450000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;7.7950000762939498;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;7.5939998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;7.5440001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;7.7199997901916504;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;8.0950002670288104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;8.6180000305175799;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;9.2620000839233398;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;9.8789997100830096;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;10.418000221252401;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;10.7849998474121;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;10.956000328064;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;10.9799995422363;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;10.8339996337891;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;10.6630001068115;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;10.4670000076294;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;10.2469997406006;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;10.0509996414185;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;9.7799997329711896;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;9.5579996109008807;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;9.3610000610351598;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;9.1630001068115199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;8.9899997711181605;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;8.7919998168945295;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;8.5930004119872994;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;8.3690004348754901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;8.1949996948242205;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;8.1700000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;8.3190002441406197;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;8.6680002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;9.2379999160766602;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;9.6079998016357404;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;10.0260000228882;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;10.2469997406006;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;10.5410003662109;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;10.5900001525879;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;10.394000053405801;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;10.197999954223601;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;9.9280004501342791;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;9.7559995651245099;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;9.5830001831054705;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;9.4350004196166992;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;9.3120002746581996;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;9.1630001068115199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;9.0399999618530291;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;8.9650001525878906;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;8.8660001754760707;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;8.7919998168945295;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;8.6929998397827095;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;8.5930004119872994;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;8.4689998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;8.4440002441406197;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;8.6680002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;9.1140003204345703;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;9.7309999465942401;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;10.418000221252401;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;11.078000068664601;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;11.661999702453601;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;12.050000190734901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;12.194999694824199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;12.1219997406006;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;11.953000068664601;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;11.710000038146999;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;11.442999839782701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;11.1510000228882;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;10.8579998016357;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;10.5159997940063;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;10.1730003356934;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;9.8789997100830096;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;9.5830001831054705;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;9.3120002746581996;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;9.0889997482299805;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;8.8409996032714808;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;8.5930004119872994;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;8.3940000534057599;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;8.3690004348754901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;8.5430002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;9.0399999618530291;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;9.7060003280639595;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;10.5410003662109;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;11.2239999771118;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;11.855999946594199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;12.2679996490479;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;12.4370002746582;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;12.4370002746582;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;12.2679996490479;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;12.0249996185303;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;11.7829999923706;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;11.539999961853001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;17/03/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;11.2480001449585;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;10.906999588012701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;10.614000320434601;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;10.3450002670288;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;10.074999809265099;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;9.8540000915527308;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;9.5830001831054705;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;18/03/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;9.3360004425048793;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
